Tempo (0.100 seg);PV;SP;MV
2046.10;60.29;60.00;41.42
2046.20;59.35;60.00;42.21
2046.30;60.59;60.00;41.17
2046.40;60.97;60.00;40.85
2046.50;58.89;60.00;42.59
2046.60;59.76;60.00;41.87
2046.70;58.96;60.00;42.55
2046.80;60.06;60.00;41.62
2046.90;59.52;60.00;42.08
2047.00;60.22;60.00;41.50
2047.10;60.77;60.00;41.03
2047.20;59.99;60.00;41.68
2047.30;61.32;60.00;40.56
2047.40;59.16;60.00;42.37
2047.50;60.06;60.00;41.62
2047.60;59.59;60.00;42.01
2047.70;60.70;60.00;41.08
2047.80;60.88;60.00;40.92
2047.90;60.15;60.00;41.53
2048.00;61.19;60.00;40.65
2048.10;59.92;60.00;41.71
2048.20;59.26;60.00;42.27
2048.30;59.34;60.00;42.21
2048.40;59.59;60.00;42.00
2048.50;60.36;60.00;41.36
2048.60;59.31;60.00;42.24
2048.70;60.90;60.00;40.91
2048.80;60.00;60.00;41.66
2048.90;59.70;60.00;41.91
2049.00;59.43;60.00;42.14
2049.10;60.30;60.00;41.41
2049.20;59.53;60.00;42.05
2049.30;59.57;60.00;42.03
2049.40;60.83;60.00;40.97
2049.50;59.34;60.00;42.22
2049.60;59.30;60.00;42.26
2049.70;58.88;60.00;42.61
2049.80;60.12;60.00;41.58
2049.90;60.80;60.00;41.01
2050.00;60.83;60.00;40.98
2050.10;58.88;60.00;42.61
2050.20;60.25;60.00;41.47
2050.30;60.92;60.00;40.90
2050.40;58.98;60.00;42.52
2050.50;61.01;60.00;40.83
2050.60;61.02;60.00;40.81
2050.70;61.12;60.00;40.72
2050.80;60.17;60.00;41.50
2050.90;60.10;60.00;41.56
2051.00;60.63;60.00;41.12
2051.10;60.71;60.00;41.05
2051.20;61.20;60.00;40.62
2051.30;59.47;60.00;42.08
2051.40;61.00;60.00;40.79
2051.50;59.42;60.00;42.11
2051.60;60.62;60.00;41.11
2051.70;59.59;60.00;41.97
2051.80;59.98;60.00;41.64
2051.90;60.01;60.00;41.61
2052.00;59.47;60.00;42.08
2052.10;59.08;60.00;42.41
2052.20;59.39;60.00;42.15
2052.30;59.08;60.00;42.42
2052.40;60.93;60.00;40.87
2052.50;60.48;60.00;41.24
2052.60;59.90;60.00;41.73
2052.70;59.51;60.00;42.06
2052.80;59.30;60.00;42.23
2052.90;59.48;60.00;42.08
2053.00;59.69;60.00;41.91
2053.10;59.14;60.00;42.38
2053.20;59.14;60.00;42.39
2053.30;60.55;60.00;41.21
2053.40;59.27;60.00;42.29
2053.50;58.76;60.00;42.72
2053.60;59.73;60.00;41.91
2053.70;59.34;60.00;42.24
2053.80;60.49;60.00;41.28
2053.90;60.76;60.00;41.04
2054.00;60.27;60.00;41.46
2054.10;61.11;60.00;40.74
2054.20;59.72;60.00;41.91
2054.30;60.62;60.00;41.15
2054.40;58.95;60.00;42.55
2054.50;60.93;60.00;40.89
2054.60;59.01;60.00;42.50
2054.70;60.11;60.00;41.59
2054.80;60.75;60.00;41.05
2054.90;59.93;60.00;41.73
2055.00;59.64;60.00;41.97
2055.10;59.20;60.00;42.35
2055.20;60.21;60.00;41.50
2055.30;60.41;60.00;41.33
2055.40;59.32;60.00;42.25
2055.50;60.09;60.00;41.61
2055.60;59.11;60.00;42.43
2055.70;60.74;60.00;41.06
2055.80;60.26;60.00;41.46
2055.90;59.21;60.00;42.35
2056.00;58.96;60.00;42.56
2056.10;60.17;60.00;41.55
2056.20;59.48;60.00;42.13
2056.30;61.13;60.00;40.74
2056.40;59.82;60.00;41.83
2056.50;58.96;60.00;42.56
2056.60;59.57;60.00;42.06
2056.70;58.98;60.00;42.56
2056.80;60.41;60.00;41.37
2056.90;61.11;60.00;40.77
2057.00;59.38;60.00;42.22
2057.10;60.58;60.00;41.21
2057.20;59.80;60.00;41.87
2057.30;60.51;60.00;41.27
2057.40;60.92;60.00;40.92
2057.50;60.17;60.00;41.55
2057.60;60.73;60.00;41.07
2057.70;59.81;60.00;41.84
2057.80;60.43;60.00;41.32
2057.90;61.05;60.00;40.79
2058.00;59.55;60.00;42.04
2058.10;59.19;60.00;42.36
2058.20;61.06;60.00;40.79
2058.30;60.66;60.00;41.12
2058.40;60.33;60.00;41.38
2058.50;61.01;60.00;40.81
2058.60;60.94;60.00;40.86
2058.70;60.38;60.00;41.32
2058.80;60.11;60.00;41.55
2058.90;59.51;60.00;42.06
2059.00;60.04;60.00;41.61
2059.10;59.30;60.00;42.23
2059.20;61.10;60.00;40.73
2059.30;61.02;60.00;40.78
2059.40;60.73;60.00;41.02
2059.50;59.94;60.00;41.68
2059.60;60.86;60.00;40.90
2059.70;59.67;60.00;41.90
2059.80;60.80;60.00;40.95
2059.90;60.41;60.00;41.27
2060.00;58.90;60.00;42.54
2060.10;59.11;60.00;42.37
2060.20;60.33;60.00;41.35
2060.30;59.16;60.00;42.33
2060.40;60.27;60.00;41.41
2060.50;59.20;60.00;42.30
2060.60;58.58;60.00;42.84
2060.70;60.70;60.00;41.06
2060.80;59.71;60.00;41.89
2060.90;60.25;60.00;41.43
2061.00;60.01;60.00;41.64
2061.10;60.31;60.00;41.38
2061.20;58.78;60.00;42.67
2061.30;60.65;60.00;41.11
2061.40;60.61;60.00;41.13
2061.50;60.67;60.00;41.08
2061.60;60.94;60.00;40.84
2061.70;60.11;60.00;41.54
2061.80;60.21;60.00;41.45
2061.90;60.55;60.00;41.16
2062.00;59.12;60.00;42.36
2062.10;58.99;60.00;42.48
2062.20;59.93;60.00;41.69
2062.30;61.04;60.00;40.76
2062.40;58.70;60.00;42.73
2062.50;60.62;60.00;41.12
2062.60;59.29;60.00;42.23
2062.70;60.52;60.00;41.21
2062.80;59.43;60.00;42.11
2062.90;60.15;60.00;41.51
2063.00;59.96;60.00;41.67
2063.10;60.71;60.00;41.04
2063.20;59.04;60.00;42.45
2063.30;59.78;60.00;41.83
2063.40;60.78;60.00;40.99
2063.50;60.18;60.00;41.48
2063.60;60.05;60.00;41.59
2063.70;59.00;60.00;42.48
2063.80;60.76;60.00;41.01
2063.90;58.80;60.00;42.65
2064.00;61.04;60.00;40.77
2064.10;59.08;60.00;42.42
2064.20;60.12;60.00;41.54
2064.30;59.96;60.00;41.67
2064.40;60.29;60.00;41.40
2064.50;59.80;60.00;41.81
2064.60;60.61;60.00;41.13
2064.70;60.75;60.00;41.01
2064.80;59.31;60.00;42.21
2064.90;59.94;60.00;41.69
2065.00;60.76;60.00;41.00
2065.10;60.80;60.00;40.96
2065.20;60.10;60.00;41.54
2065.30;60.67;60.00;41.06
2065.40;60.60;60.00;41.12
2065.50;58.88;60.00;42.56
2065.60;59.13;60.00;42.36
2065.70;59.55;60.00;42.01
2065.80;60.08;60.00;41.57
2065.90;60.17;60.00;41.49
2066.00;60.60;60.00;41.13
2066.10;60.55;60.00;41.16
2066.20;59.12;60.00;42.36
2066.30;59.99;60.00;41.64
2066.40;59.98;60.00;41.65
2066.50;59.46;60.00;42.09
2066.60;60.13;60.00;41.52
2066.70;59.50;60.00;42.06
2066.80;59.33;60.00;42.21
2066.90;59.77;60.00;41.84
2067.00;59.07;60.00;42.43
2067.10;59.26;60.00;42.28
2067.20;59.50;60.00;42.08
2067.30;59.61;60.00;41.99
2067.40;59.11;60.00;42.42
2067.50;59.73;60.00;41.90
2067.60;60.34;60.00;41.39
2067.70;59.72;60.00;41.91
2067.80;60.92;60.00;40.91
2067.90;61.15;60.00;40.70
2068.00;59.07;60.00;42.44
2068.10;58.88;60.00;42.61
2068.20;60.87;60.00;40.95
2068.30;60.60;60.00;41.16
2068.40;59.13;60.00;42.40
2068.50;60.99;60.00;40.84
2068.60;59.63;60.00;41.98
2068.70;60.64;60.00;41.12
2068.80;60.55;60.00;41.20
2068.90;60.35;60.00;41.36
2069.00;59.15;60.00;42.37
2069.10;60.89;60.00;40.91
2069.20;59.63;60.00;41.97
2069.30;59.65;60.00;41.95
2069.40;58.96;60.00;42.54
2069.50;59.39;60.00;42.18
2069.60;59.13;60.00;42.41
2069.70;59.37;60.00;42.21
2069.80;59.41;60.00;42.18
2069.90;59.52;60.00;42.09
2070.00;59.12;60.00;42.44
2070.10;59.91;60.00;41.78
2070.20;58.88;60.00;42.65
2070.30;61.07;60.00;40.82
2070.40;60.56;60.00;41.23
2070.50;59.47;60.00;42.15
2070.60;59.03;60.00;42.52
2070.70;59.52;60.00;42.11
2070.80;60.66;60.00;41.16
2070.90;61.35;60.00;40.57
2071.00;60.68;60.00;41.12
2071.10;61.39;60.00;40.52
2071.20;60.89;60.00;40.93
2071.30;59.99;60.00;41.68
2071.40;61.17;60.00;40.69
2071.50;61.28;60.00;40.59
2071.60;59.54;60.00;42.04
2071.70;60.74;60.00;41.04
2071.80;60.08;60.00;41.58
2071.90;59.88;60.00;41.75
2072.00;59.99;60.00;41.66
2072.10;61.27;60.00;40.58
2072.20;59.32;60.00;42.21
2072.30;60.58;60.00;41.16
2072.40;58.86;60.00;42.60
2072.50;59.72;60.00;41.88
2072.60;59.61;60.00;41.98
2072.70;58.95;60.00;42.54
2072.80;59.29;60.00;42.26
2072.90;60.38;60.00;41.35
2073.00;60.67;60.00;41.11
2073.10;58.75;60.00;42.72
2073.20;59.29;60.00;42.27
2073.30;60.38;60.00;41.36
2073.40;60.46;60.00;41.29
2073.50;59.28;60.00;42.28
2073.60;60.55;60.00;41.22
2073.70;60.55;60.00;41.21
2073.80;60.45;60.00;41.29
2073.90;59.71;60.00;41.91
2074.00;59.50;60.00;42.09
2074.10;59.62;60.00;41.99
2074.20;60.42;60.00;41.32
2074.30;58.82;60.00;42.66
2074.40;58.91;60.00;42.59
2074.50;60.66;60.00;41.14
2074.60;59.25;60.00;42.32
2074.70;59.68;60.00;41.96
2074.80;59.28;60.00;42.30
2074.90;60.81;60.00;41.02
2075.00;59.67;60.00;41.97
2075.10;60.05;60.00;41.65
2075.20;61.09;60.00;40.77
2075.30;60.35;60.00;41.39
2075.40;59.71;60.00;41.92
2075.50;59.69;60.00;41.95
2075.60;61.21;60.00;40.67
2075.70;59.85;60.00;41.80
2075.80;59.99;60.00;41.69
2075.90;60.60;60.00;41.18
2076.00;60.25;60.00;41.46
2076.10;59.96;60.00;41.70
2076.20;60.39;60.00;41.35
2076.30;60.34;60.00;41.38
2076.40;59.37;60.00;42.20
2076.50;59.00;60.00;42.51
2076.60;60.53;60.00;41.24
2076.70;59.87;60.00;41.78
2076.80;60.74;60.00;41.06
2076.90;60.18;60.00;41.52
2077.00;59.08;60.00;42.45
2077.10;59.41;60.00;42.17
2077.20;59.79;60.00;41.86
2077.30;59.85;60.00;41.81
2077.40;59.29;60.00;42.28
2077.50;59.39;60.00;42.20
2077.60;60.36;60.00;41.39
2077.70;59.83;60.00;41.83
2077.80;58.98;60.00;42.55
2077.90;59.03;60.00;42.52
2078.00;60.01;60.00;41.70
2078.10;60.74;60.00;41.08
2078.20;61.22;60.00;40.68
2078.30;59.97;60.00;41.72
2078.40;60.75;60.00;41.06
2078.50;60.27;60.00;41.46
2078.60;59.83;60.00;41.83
2078.70;60.42;60.00;41.33
2078.80;59.41;60.00;42.18
2078.90;61.15;60.00;40.72
2079.00;59.86;60.00;41.80
2079.10;58.99;60.00;42.53
2079.20;61.04;60.00;40.81
2079.30;60.19;60.00;41.52
2079.40;61.15;60.00;40.71
2079.50;61.26;60.00;40.61
2079.60;60.14;60.00;41.54
2079.70;59.05;60.00;42.45
2079.80;59.94;60.00;41.71
2079.90;59.93;60.00;41.73
2080.00;59.07;60.00;42.45
2080.10;60.63;60.00;41.14
2080.20;58.94;60.00;42.56
2080.30;60.71;60.00;41.08
2080.40;59.07;60.00;42.45
2080.50;60.89;60.00;40.93
2080.60;59.71;60.00;41.91
2080.70;60.52;60.00;41.24
2080.80;59.91;60.00;41.75
2080.90;60.10;60.00;41.59
2081.00;61.10;60.00;40.74
2081.10;59.24;60.00;42.30
2081.20;60.71;60.00;41.07
2081.30;59.62;60.00;41.98
2081.40;58.98;60.00;42.52
2081.50;59.67;60.00;41.95
2081.60;59.88;60.00;41.78
2081.70;59.04;60.00;42.49
2081.80;59.45;60.00;42.14
2081.90;60.59;60.00;41.20
2082.00;58.75;60.00;42.74
2082.10;60.64;60.00;41.16
2082.20;59.84;60.00;41.82
2082.30;59.41;60.00;42.19
2082.40;59.42;60.00;42.18
2082.50;59.56;60.00;42.07
2082.60;59.65;60.00;42.00
2082.70;59.81;60.00;41.87
2082.80;58.99;60.00;42.56
2082.90;60.44;60.00;41.35
2083.00;60.96;60.00;40.91
2083.10;60.29;60.00;41.46
2083.20;59.67;60.00;41.98
2083.30;60.74;60.00;41.08
2083.40;60.65;60.00;41.16
2083.50;59.81;60.00;41.86
2083.60;61.03;60.00;40.83
2083.70;59.35;60.00;42.23
2083.80;59.46;60.00;42.15
2083.90;60.05;60.00;41.65
2084.00;61.34;60.00;40.57
2084.10;59.09;60.00;42.45
2084.20;60.49;60.00;41.28
2084.30;59.13;60.00;42.42
2084.40;59.30;60.00;42.28
2084.50;61.14;60.00;40.75
2084.60;59.00;60.00;42.54
2084.70;61.21;60.00;40.69
2084.80;60.03;60.00;41.66
2084.90;60.15;60.00;41.56
2085.00;58.99;60.00;42.54
2085.10;60.13;60.00;41.58
2085.20;59.80;60.00;41.87
2085.30;59.22;60.00;42.36
2085.40;60.08;60.00;41.64
2085.50;60.22;60.00;41.52
2085.60;59.83;60.00;41.84
2085.70;60.51;60.00;41.28
2085.80;59.76;60.00;41.90
2085.90;61.08;60.00;40.79
2086.00;61.16;60.00;40.72
2086.10;59.05;60.00;42.48
2086.20;59.78;60.00;41.87
2086.30;59.70;60.00;41.94
2086.40;59.49;60.00;42.13
2086.50;60.03;60.00;41.67
2086.60;60.05;60.00;41.65
2086.70;59.56;60.00;42.07
2086.80;61.14;60.00;40.75
2086.90;60.72;60.00;41.09
2087.00;59.09;60.00;42.45
2087.10;60.90;60.00;40.93
2087.20;59.87;60.00;41.79
2087.30;61.02;60.00;40.83
2087.40;59.56;60.00;42.05
2087.50;60.30;60.00;41.43
2087.60;60.10;60.00;41.59
2087.70;60.82;60.00;40.99
2087.80;60.98;60.00;40.85
2087.90;60.11;60.00;41.57
2088.00;59.59;60.00;42.01
2088.10;61.15;60.00;40.70
2088.20;59.94;60.00;41.70
2088.30;60.17;60.00;41.52
2088.40;61.11;60.00;40.72
2088.50;59.55;60.00;42.02
2088.60;60.00;60.00;41.65
2088.70;60.34;60.00;41.37
2088.80;60.17;60.00;41.50
2088.90;61.09;60.00;40.73
2089.00;60.10;60.00;41.56
2089.10;59.67;60.00;41.92
2089.20;59.39;60.00;42.16
2089.30;59.58;60.00;42.00
2089.40;59.99;60.00;41.66
2089.50;59.26;60.00;42.27
2089.60;58.90;60.00;42.58
2089.70;60.92;60.00;40.89
2089.80;60.94;60.00;40.86
2089.90;59.28;60.00;42.25
2090.00;59.02;60.00;42.48
2090.10;59.86;60.00;41.78
2090.20;59.50;60.00;42.08
2090.30;59.80;60.00;41.83
2090.40;60.62;60.00;41.15
2090.50;58.77;60.00;42.70
2090.60;60.42;60.00;41.32
2090.70;60.43;60.00;41.31
2090.80;60.76;60.00;41.03
2090.90;59.05;60.00;42.46
2091.00;58.74;60.00;42.73
2091.10;59.07;60.00;42.46
2091.20;60.63;60.00;41.16
2091.30;58.77;60.00;42.72
2091.40;60.29;60.00;41.45
2091.50;59.11;60.00;42.44
2091.60;59.18;60.00;42.39
2091.70;61.11;60.00;40.77
2091.80;59.25;60.00;42.32
2091.90;58.91;60.00;42.62
2092.00;58.91;60.00;42.63
2092.10;60.31;60.00;41.46
2092.20;58.98;60.00;42.58
2092.30;59.20;60.00;42.40
2092.40;59.72;60.00;41.97
2092.50;59.93;60.00;41.79
2092.60;59.34;60.00;42.29
2092.70;60.05;60.00;41.70
2092.80;60.23;60.00;41.54
2092.90;59.16;60.00;42.44
2093.00;61.12;60.00;40.80
2093.10;59.07;60.00;42.52
2093.20;59.19;60.00;42.43
2093.30;59.41;60.00;42.25
2093.40;60.88;60.00;41.02
2093.50;60.58;60.00;41.26
2093.60;59.40;60.00;42.25
2093.70;60.39;60.00;41.42
2093.80;60.41;60.00;41.40
2093.90;59.75;60.00;41.95
2094.00;59.93;60.00;41.81
2094.10;60.02;60.00;41.73
2094.20;59.56;60.00;42.12
2094.30;59.32;60.00;42.32
2094.40;60.30;60.00;41.50
2094.50;60.24;60.00;41.55
2094.60;61.14;60.00;40.79
2094.70;61.22;60.00;40.71
2094.80;60.20;60.00;41.56
2094.90;60.05;60.00;41.68
2095.00;59.30;60.00;42.32
2095.10;59.54;60.00;42.12
2095.20;59.16;60.00;42.45
2095.30;59.30;60.00;42.33
2095.40;61.43;60.00;40.55
2095.50;61.23;60.00;40.71
2095.60;61.29;60.00;40.64
2095.70;59.07;60.00;42.50
2095.80;60.07;60.00;41.66
2095.90;60.26;60.00;41.50
2096.00;61.05;60.00;40.84
2096.10;61.13;60.00;40.76
2096.20;60.06;60.00;41.65
2096.30;60.98;60.00;40.87
2096.40;60.10;60.00;41.61
2096.50;61.29;60.00;40.61
2096.60;60.11;60.00;41.59
2096.70;59.72;60.00;41.91
2096.80;60.57;60.00;41.20
2096.90;61.18;60.00;40.68
2097.00;61.17;60.00;40.68
2097.10;58.94;60.00;42.56
2097.20;60.80;60.00;41.00
2097.30;59.65;60.00;41.96
2097.40;60.40;60.00;41.33
2097.50;58.71;60.00;42.75
2097.60;60.78;60.00;41.02
2097.70;59.90;60.00;41.75
2097.80;59.70;60.00;41.92
2097.90;59.16;60.00;42.37
2098.00;60.59;60.00;41.18
2098.10;58.81;60.00;42.68
2098.20;60.04;60.00;41.65
2098.30;59.47;60.00;42.13
2098.40;58.94;60.00;42.58
2098.50;59.16;60.00;42.40
2098.60;60.64;60.00;41.16
2098.70;60.52;60.00;41.26
2098.80;59.09;60.00;42.46
2098.90;59.27;60.00;42.31
2099.00;60.55;60.00;41.24
2099.10;58.91;60.00;42.61
2099.20;60.37;60.00;41.40
2099.30;60.72;60.00;41.10
2099.40;59.65;60.00;41.99
2099.50;59.14;60.00;42.43
2099.60;59.19;60.00;42.39
2099.70;60.89;60.00;40.97
2099.80;58.87;60.00;42.66
2099.90;59.92;60.00;41.78
2100.00;60.32;60.00;41.45
2100.10;58.97;60.00;42.59
2100.20;59.08;60.00;42.50
2100.30;61.04;60.00;40.86
2100.40;61.28;60.00;40.65
2100.50;59.10;60.00;42.47
2100.60;59.53;60.00;42.11
2100.70;59.58;60.00;42.08
2100.80;59.39;60.00;42.24
2100.90;61.04;60.00;40.86
2101.00;60.95;60.00;40.93
2101.10;60.87;60.00;40.98
2101.20;59.49;60.00;42.14
2101.30;60.68;60.00;41.14
2101.40;59.77;60.00;41.91
2101.50;60.22;60.00;41.53
2101.60;60.79;60.00;41.04
2101.70;59.81;60.00;41.86
2101.80;60.02;60.00;41.69
2101.90;60.13;60.00;41.59
2102.00;61.25;60.00;40.65
2102.10;60.90;60.00;40.94
2102.20;59.48;60.00;42.12
2102.30;60.82;60.00;41.00
2102.40;60.37;60.00;41.37
2102.50;59.12;60.00;42.42
2102.60;60.64;60.00;41.15
2102.70;59.70;60.00;41.94
2102.80;60.29;60.00;41.44
2102.90;60.29;60.00;41.44
2103.00;60.70;60.00;41.09
2103.10;60.10;60.00;41.59
2103.20;60.97;60.00;40.86
2103.30;60.31;60.00;41.40
2103.40;60.53;60.00;41.21
2103.50;59.78;60.00;41.85
2103.60;58.97;60.00;42.53
2103.70;60.66;60.00;41.11
2103.80;59.22;60.00;42.32
2103.90;59.34;60.00;42.22
2104.00;60.84;60.00;40.97
2104.10;60.94;60.00;40.88
2104.20;59.37;60.00;42.19
2104.30;59.87;60.00;41.77
2104.40;60.69;60.00;41.08
2104.50;60.47;60.00;41.26
2104.60;59.78;60.00;41.84
2104.70;59.91;60.00;41.73
2104.80;59.08;60.00;42.43
2104.90;60.34;60.00;41.38
2105.00;60.23;60.00;41.47
2105.10;60.02;60.00;41.65
2105.20;59.77;60.00;41.85
2105.30;60.40;60.00;41.33
2105.40;60.89;60.00;40.91
2105.50;59.33;60.00;42.21
2105.60;60.77;60.00;41.01
2105.70;58.91;60.00;42.57
2105.80;60.55;60.00;41.20
2105.90;59.39;60.00;42.17
2106.00;61.00;60.00;40.82
2106.10;59.33;60.00;42.22
2106.20;60.94;60.00;40.87
2106.30;60.84;60.00;40.94
2106.40;58.74;60.00;42.71
2106.50;60.63;60.00;41.13
2106.60;60.54;60.00;41.19
2106.70;60.44;60.00;41.28
2106.80;61.07;60.00;40.74
2106.90;59.65;60.00;41.93
2107.00;59.19;60.00;42.32
2107.10;60.04;60.00;41.61
2107.20;61.00;60.00;40.80
2107.30;60.88;60.00;40.89
2107.40;59.37;60.00;42.15
2107.50;59.07;60.00;42.41
2107.60;59.19;60.00;42.32
2107.70;59.91;60.00;41.72
2107.80;59.18;60.00;42.33
2107.90;59.12;60.00;42.39
2108.00;60.65;60.00;41.11
2108.10;60.74;60.00;41.03
2108.20;58.68;60.00;42.76
2108.30;59.01;60.00;42.49
2108.40;60.69;60.00;41.09
2108.50;59.55;60.00;42.04
2108.60;60.35;60.00;41.37
2108.70;59.71;60.00;41.91
2108.80;61.07;60.00;40.76
2108.90;59.77;60.00;41.85
2109.00;58.90;60.00;42.58
2109.10;59.65;60.00;41.97
2109.20;61.13;60.00;40.72
2109.30;61.05;60.00;40.78
2109.40;58.86;60.00;42.61
2109.50;59.98;60.00;41.68
2109.60;59.80;60.00;41.83
2109.70;60.25;60.00;41.45
2109.80;59.94;60.00;41.71
2109.90;60.31;60.00;41.40
2110.00;59.12;60.00;42.40
2110.10;59.93;60.00;41.72
2110.20;60.53;60.00;41.22
2110.30;59.34;60.00;42.22
2110.40;59.32;60.00;42.24
2110.50;60.05;60.00;41.63
2110.60;60.11;60.00;41.58
2110.70;60.52;60.00;41.23
2110.80;60.16;60.00;41.54
2110.90;59.45;60.00;42.13
2111.00;60.65;60.00;41.12
2111.10;60.99;60.00;40.83
2111.20;61.15;60.00;40.69
2111.30;59.91;60.00;41.73
2111.40;59.70;60.00;41.90
2111.50;59.85;60.00;41.77
2111.60;60.76;60.00;41.01
2111.70;60.67;60.00;41.08
2111.80;59.27;60.00;42.25
2111.90;59.50;60.00;42.06
2112.00;58.95;60.00;42.54
2112.10;60.84;60.00;40.95
2112.20;59.60;60.00;41.99
2112.30;59.23;60.00;42.30
2112.40;60.58;60.00;41.18
2112.50;59.19;60.00;42.34
2112.60;58.89;60.00;42.60
2112.70;60.37;60.00;41.36
2112.80;59.11;60.00;42.42
2112.90;60.61;60.00;41.16
2113.00;60.92;60.00;40.90
2113.10;60.21;60.00;41.49
2113.20;59.04;60.00;42.47
2113.30;58.96;60.00;42.54
2113.40;60.36;60.00;41.38
2113.50;60.53;60.00;41.23
2113.60;60.91;60.00;40.91
2113.70;60.82;60.00;40.97
2113.80;60.56;60.00;41.19
2113.90;60.23;60.00;41.46
2114.00;59.48;60.00;42.09
2114.10;60.55;60.00;41.19
2114.20;60.10;60.00;41.57
2114.30;59.05;60.00;42.45
2114.40;60.63;60.00;41.13
2114.50;59.33;60.00;42.22
2114.60;60.58;60.00;41.17
2114.70;60.40;60.00;41.31
2114.80;60.40;60.00;41.31
2114.90;59.97;60.00;41.67
2115.00;60.60;60.00;41.15
2115.10;59.44;60.00;42.11
2115.20;60.44;60.00;41.27
2115.30;59.03;60.00;42.46
2115.40;61.07;60.00;40.75
2115.50;59.11;60.00;42.39
2115.60;59.96;60.00;41.68
2115.70;60.50;60.00;41.23
2115.80;60.88;60.00;40.90
2115.90;58.87;60.00;42.59
2116.00;60.45;60.00;41.27
2116.10;60.94;60.00;40.85
2116.20;59.70;60.00;41.89
2116.30;59.34;60.00;42.19
2116.40;60.58;60.00;41.16
2116.50;59.72;60.00;41.88
2116.60;60.99;60.00;40.81
2116.70;59.88;60.00;41.73
2116.80;59.89;60.00;41.72
2116.90;58.97;60.00;42.51
2117.00;60.86;60.00;40.92
2117.10;59.87;60.00;41.75
2117.20;60.39;60.00;41.31
2117.30;60.25;60.00;41.43
2117.40;61.05;60.00;40.75
2117.50;58.98;60.00;42.48
2117.60;60.90;60.00;40.87
2117.70;60.05;60.00;41.58
2117.80;60.44;60.00;41.26
2117.90;58.82;60.00;42.62
2118.00;58.93;60.00;42.53
2118.10;61.07;60.00;40.74
2118.20;58.68;60.00;42.74
2118.30;61.00;60.00;40.80
2118.40;59.75;60.00;41.84
2118.50;60.84;60.00;40.93
2118.60;60.10;60.00;41.55
2118.70;59.56;60.00;42.00
2118.80;59.38;60.00;42.15
2118.90;60.96;60.00;40.83
2119.00;60.82;60.00;40.94
2119.10;60.95;60.00;40.82
2119.20;58.73;60.00;42.68
2119.30;60.75;60.00;41.00
2119.40;60.03;60.00;41.60
2119.50;59.81;60.00;41.78
2119.60;58.84;60.00;42.60
2119.70;59.56;60.00;42.00
2119.80;59.51;60.00;42.04
2119.90;59.03;60.00;42.46
2120.00;59.06;60.00;42.44
2120.10;59.77;60.00;41.84
2120.20;60.91;60.00;40.89
2120.30;59.48;60.00;42.08
2120.40;59.32;60.00;42.22
2120.50;59.60;60.00;42.00
2120.60;60.95;60.00;40.86
2120.70;60.96;60.00;40.84
2120.80;61.11;60.00;40.71
2120.90;61.12;60.00;40.70
2121.00;59.48;60.00;42.06
2121.10;58.95;60.00;42.51
2121.20;61.01;60.00;40.79
2121.30;59.36;60.00;42.17
2121.40;59.93;60.00;41.70
2121.50;59.08;60.00;42.41
2121.60;60.31;60.00;41.38
2121.70;60.43;60.00;41.28
2121.80;60.03;60.00;41.61
2121.90;59.13;60.00;42.37
2122.00;60.06;60.00;41.59
2122.10;59.12;60.00;42.38
2122.20;60.95;60.00;40.85
2122.30;59.32;60.00;42.22
2122.40;58.95;60.00;42.54
2122.50;59.10;60.00;42.41
2122.60;60.16;60.00;41.53
2122.70;60.07;60.00;41.61
2122.80;59.25;60.00;42.30
2122.90;59.07;60.00;42.45
2123.00;59.64;60.00;41.98
2123.10;59.39;60.00;42.19
2123.20;59.23;60.00;42.33
2123.30;60.19;60.00;41.53
2123.40;60.37;60.00;41.38
2123.50;59.49;60.00;42.12
2123.60;60.56;60.00;41.22
2123.70;60.96;60.00;40.88
2123.80;59.95;60.00;41.73
2123.90;60.78;60.00;41.03
2124.00;59.78;60.00;41.86
2124.10;61.30;60.00;40.58
2124.20;60.63;60.00;41.14
2124.30;60.32;60.00;41.39
2124.40;59.61;60.00;41.99
2124.50;61.31;60.00;40.56
2124.60;61.25;60.00;40.60
2124.70;59.47;60.00;42.09
2124.80;59.55;60.00;42.02
2124.90;59.75;60.00;41.85
2125.00;59.60;60.00;41.99
2125.10;59.02;60.00;42.48
2125.20;59.21;60.00;42.33
2125.30;59.12;60.00;42.41
2125.40;60.24;60.00;41.47
2125.50;61.12;60.00;40.73
2125.60;59.88;60.00;41.77
2125.70;60.74;60.00;41.04
2125.80;59.18;60.00;42.35
2125.90;61.08;60.00;40.75
2126.00;59.71;60.00;41.90
2126.10;59.29;60.00;42.25
2126.20;60.24;60.00;41.47
2126.30;60.27;60.00;41.44
2126.40;59.12;60.00;42.40
2126.50;60.95;60.00;40.87
2126.60;58.81;60.00;42.66
2126.70;59.48;60.00;42.11
2126.80;60.00;60.00;41.67
2126.90;60.36;60.00;41.37
2127.00;60.54;60.00;41.22
2127.10;60.12;60.00;41.56
2127.20;59.42;60.00;42.15
2127.30;60.67;60.00;41.10
2127.40;59.08;60.00;42.44
2127.50;59.19;60.00;42.35
2127.60;59.94;60.00;41.73
2127.70;60.63;60.00;41.15
2127.80;58.94;60.00;42.56
2127.90;61.13;60.00;40.73
2128.00;60.91;60.00;40.91
2128.10;61.14;60.00;40.70
2128.20;59.41;60.00;42.16
